time,Temp,Flow
233.033,537.099,7.923
233.233,537.099,7.924
233.433,537.171,7.926
233.633,537.171,7.928
233.833,537.195,7.93
234.034,537.195,7.932
234.234,537.239,7.933
234.433,537.26,7.935
234.634,537.26,7.937
234.834,537.304,7.939
235.033,537.304,7.94
235.234,537.324,7.942
235.433,537.324,7.944
235.633,537.324,7.946
235.833,537.386,7.947
236.033,537.386,7.949
236.233,537.437,7.951
236.433,537.437,7.953
236.634,537.457,7.954
236.834,537.478,7.956
237.033,537.478,7.958
237.233,537.519,7.96
237.433,537.519,7.961
237.633,537.546,7.963
237.833,537.583,7.965
238.034,537.583,7.967
238.234,537.607,7.968
238.433,537.607,7.97
238.633,537.628,7.972
238.833,537.672,7.974
239.033,537.672,7.975
239.233,537.689,7.977
239.433,537.689,7.979
239.633,537.73,7.98
239.833,537.73,7.982
240.033,537.73,7.984
240.233,537.771,7.986
240.434,537.771,7.987
240.633,537.812,7.989
240.834,537.812,7.991
241.033,537.832,7.993
241.233,537.87,7.994
241.433,537.87,7.996
241.633,537.887,7.998
241.834,537.887,7.999
242.033,537.928,8.001
242.233,537.945,8.003
242.434,537.945,8.005
242.633,537.962,8.006
242.833,537.962,8.008
243.034,538.009,8.01
243.233,538.009,8.011
243.433,538.009,8.013
243.634,538.067,8.015
243.833,538.067,8.016
244.033,538.081,8.018
244.234,538.081,8.02
244.433,538.119,8.022
244.633,538.136,8.023
244.833,538.136,8.025
245.033,538.153,8.027
245.234,538.153,8.028
245.434,538.153,8.03
245.633,538.211,8.032
245.834,538.211,8.033
246.033,538.245,8.035
246.233,538.245,8.037
246.434,538.262,8.039
246.634,538.262,8.04
246.833,538.262,8.042
247.033,538.316,8.043
247.234,538.316,8.045
247.433,538.333,8.047
247.633,538.333,8.049
247.834,538.333,8.05
248.034,538.388,8.052
248.233,538.388,8.054
248.433,538.418,8.055
248.633,538.418,8.057
248.833,538.439,8.059
249.033,538.469,8.06
249.234,538.469,8.062
249.434,538.483,8.064
249.633,538.483,8.065
249.833,538.5,8.067
250.033,538.5,8.069
250.233,538.531,8.07
250.433,538.548,8.072
250.633,538.548,8.074
250.833,538.582,8.075
251.033,538.582,8.077
251.234,538.596,8.079
251.434,538.596,8.08
251.633,538.596,8.082
251.833,538.643,8.084
252.034,538.643,8.085
252.233,538.681,8.087
252.433,538.681,8.088
252.634,538.694,8.09
252.834,538.694,8.092
253.033,538.694,8.093
253.234,538.739,8.095
253.433,538.739,8.097
253.633,538.752,8.098
253.834,538.752,8.1
254.034,538.783,8.102
254.233,538.783,8.103
254.433,538.783,8.105
254.633,538.831,8.107
254.833,538.831,8.108
255.034,538.851,8.11
255.233,538.851,8.111
255.433,538.875,8.113
255.634,538.885,8.115
255.833,538.885,8.116
256.033,538.919,8.118
256.234,538.919,8.12
256.433,538.933,8.121
256.633,538.933,8.123
256.833,538.933,8.124
257.033,538.97,8.126
257.233,538.97,8.128
257.433,538.987,8.129
257.633,538.987,8.131
257.833,539.018,8.133
258.033,539.018,8.134
258.233,539.018,8.136
258.434,539.059,8.137
258.634,539.059,8.139
258.833,539.076,8.141
259.033,539.076,8.142
259.233,539.103,8.144
259.434,539.117,8.145
259.633,539.117,8.147
259.833,539.13,8.149
260.033,539.13,8.15
260.233,539.158,8.152
260.433,539.164,8.154
260.633,539.164,8.155
260.833,539.202,8.157
261.033,539.202,8.158
261.233,539.212,8.16
261.433,539.212,8.161
261.633,539.233,8.163
261.833,539.25,8.165
262.033,539.25,8.166
262.233,539.273,8.168
262.434,539.273,8.17
262.633,539.284,8.171
262.833,539.284,8.173
263.034,539.284,8.174
263.233,539.328,8.176
263.433,539.328,8.177
263.633,539.338,8.179
263.833,539.338,8.181
264.033,539.372,8.182
264.234,539.386,8.184
264.433,539.386,8.185
264.633,539.406,8.187
264.833,539.406,8.189
265.034,539.423,8.19
265.233,539.423,8.192
265.433,539.444,8.193
265.633,539.457,8.195
265.834,539.457,8.197
266.033,539.474,8.198
266.233,539.474,8.2
266.434,539.491,8.201
266.634,539.491,8.203
266.833,539.491,8.204
267.033,539.529,8.206
267.234,539.529,8.208
267.434,539.546,8.209
267.634,539.546,8.211
267.834,539.566,8.212
268.033,539.587,8.214
268.233,539.587,8.216
268.433,539.614,8.217
268.634,539.614,8.219
268.833,539.624,8.22
269.033,539.624,8.222
269.233,539.634,8.223
269.433,539.658,8.225
269.633,539.658,8.226
269.833,539.665,8.228
270.033,539.665,8.23
270.233,539.696,8.231
270.434,539.696,8.233
270.633,539.706,8.234
270.834,539.733,8.236
271.034,539.733,8.237
271.234,539.74,8.239
271.434,539.74,8.241
271.634,539.764,8.242
271.833,539.774,8.244
272.033,539.774,8.245
272.233,539.788,8.247
272.434,539.788,8.248
272.633,539.818,8.25
272.833,539.829,8.251
273.034,539.829,8.253
273.234,539.852,8.255
273.433,539.852,8.256
273.633,539.863,8.258
273.834,539.876,8.259
274.034,539.876,8.261
274.233,539.89,8.262
274.433,539.89,8.264
274.633,539.9,8.265
274.833,539.931,8.267
275.033,539.931,8.268
275.233,539.944,8.27
275.433,539.944,8.272
275.633,539.968,8.273
275.834,539.968,8.275
276.033,539.968,8.276
276.233,539.985,8.278
276.433,539.985,8.279
276.633,540.009,8.281
276.833,540.009,8.282
277.033,540.009,8.284
277.233,540.043,8.286
277.433,540.043,8.287
277.633,540.057,8.289
277.833,540.057,8.29
278.033,540.067,8.292
278.233,540.087,8.293
278.433,540.087,8.295
278.634,540.101,8.296
278.834,540.101,8.298
279.033,540.121,8.299
279.233,540.132,8.301
279.433,540.132,8.302
279.633,540.159,8.304
279.833,540.159,8.305
280.033,540.169,8.307
280.233,540.169,8.309
280.433,540.176,8.31
280.633,540.2,8.312
280.834,540.2,8.313
281.033,540.206,8.315
281.233,540.206,8.316
281.433,540.234,8.318
281.633,540.244,8.319
281.833,540.244,8.321
282.033,540.258,8.322
282.233,540.258,8.324
282.433,540.275,8.325
282.633,540.275,8.327
282.833,540.275,8.328
283.033,540.305,8.33
283.233,540.305,8.331
283.433,540.315,8.333
283.634,540.315,8.335
283.834,540.315,8.336
284.033,540.346,8.338
284.233,540.346,8.339
284.433,540.36,8.341
284.633,540.36,8.342
284.833,540.36,8.344
285.033,540.394,8.345
285.233,540.394,8.347
285.433,540.411,8.348
285.633,540.411,8.35
285.834,540.411,8.351
286.033,540.431,8.353
286.233,540.431,8.354
286.433,540.455,8.356
286.633,540.455,8.357
286.833,540.455,8.359
287.033,540.479,8.36
287.233,540.479,8.362
287.433,540.489,8.363
287.633,540.489,8.365
287.833,540.499,8.366
288.033,540.523,8.368
288.233,540.523,8.369
288.433,540.533,8.371
288.633,540.533,8.372
288.833,540.561,8.374
289.033,540.564,8.375
289.233,540.564,8.377
289.434,540.584,8.378
289.633,540.584,8.38
289.833,540.595,8.381
290.033,540.595,8.383
290.233,540.595,8.384
290.433,540.622,8.386
290.634,540.622,8.387
290.833,540.629,8.389
291.033,540.642,8.39
291.233,540.642,8.392
291.433,540.656,8.393
291.633,540.656,8.395
291.833,540.666,8.396
292.034,540.686,8.398
292.233,540.686,8.399
292.433,540.697,8.401
292.633,540.697,8.402
292.833,540.707,8.404
293.033,540.727,8.405
293.233,540.727,8.407
293.434,540.738,8.408
293.633,540.738,8.41
293.833,540.755,8.411
294.033,540.768,8.413
294.233,540.768,8.414
294.433,540.772,8.416
294.633,540.772,8.417
294.833,540.789,8.419
295.034,540.789,8.42
295.233,540.789,8.422
295.433,540.823,8.423
295.633,540.823,8.425
295.833,540.833,8.426
296.033,540.833,8.428
296.233,540.833,8.429
296.434,540.857,8.431
296.633,540.857,8.432
296.833,540.867,8.434
297.033,540.867,8.435
297.233,540.867,8.437
297.434,540.898,8.438
297.633,540.898,8.44
297.833,540.901,8.441
298.033,540.901,8.443
298.234,540.901,8.444
298.434,540.928,8.446
298.633,540.928,8.447
298.833,540.945,8.449
299.034,540.945,8.45
299.233,540.945,8.452
299.433,540.972,8.453
299.633,540.972,8.455
299.833,540.983,8.456
300.034,540.983,8.457
300.234,540.983,8.459
300.433,541.003,8.46
300.634,541.003,8.462
300.833,541.013,8.463
301.034,541.013,8.465
301.233,541.013,8.466
301.433,541.037,8.468
301.633,541.037,8.469
301.833,541.047,8.471
302.033,541.047,8.472
302.234,541.061,8.474
302.433,541.064,8.475
302.633,541.064,8.477
302.833,541.088,8.478
303.033,541.088,8.48
303.233,541.095,8.481
303.433,541.105,8.483
303.633,541.105,8.484
303.833,541.119,8.486
304.033,541.119,8.487
304.233,541.126,8.489
304.433,541.143,8.49
304.633,541.143,8.492
304.833,541.153,8.493
305.033,541.153,8.495
305.233,541.156,8.496
305.433,541.156,8.497
305.633,541.156,8.499
305.833,541.177,8.5
306.033,541.177,8.502
306.234,541.194,8.503
306.434,541.194,8.505
306.633,541.194,8.506
306.833,541.217,8.508
307.033,541.217,8.509
307.233,541.221,8.511
307.433,541.221,8.512
307.633,541.224,8.514
307.834,541.224,8.515
308.033,541.224,8.517
308.234,541.251,8.518
308.433,541.251,8.52
308.633,541.258,8.521
308.834,541.268,8.523
309.033,541.268,8.524
309.233,541.275,8.526
309.434,541.275,8.527
309.634,541.289,8.529
309.833,541.289,8.53
310.033,541.289,8.531
310.233,541.309,8.533
310.433,541.309,8.534
310.633,541.316,8.536
310.834,541.32,8.537
311.033,541.32,8.539
311.233,541.34,8.54
311.433,541.34,8.542
311.634,541.343,8.543
311.833,541.343,8.545
312.033,541.354,8.546
312.233,541.36,8.548
312.434,541.36,8.549
312.633,541.374,8.551
312.833,541.374,8.552
313.033,541.374,8.553
313.233,541.384,8.555
313.433,541.384,8.556
313.633,541.398,8.558
313.833,541.398,8.559
314.033,541.401,8.561
314.233,541.408,8.562
314.433,541.408,8.564
314.633,541.418,8.565
314.833,541.418,8.567
315.034,541.425,8.568
315.233,541.432,8.57
315.433,541.432,8.571
315.633,541.435,8.573
315.833,541.435,8.574
316.034,541.435,8.576
316.234,541.456,8.577
316.433,541.456,8.578
316.633,541.462,8.58
316.833,541.462,8.581
317.033,541.469,8.583
317.233,541.483,8.584
317.433,541.483,8.586
317.633,541.486,8.587
317.833,541.486,8.589
318.034,541.486,8.59
318.233,541.496,8.592
318.433,541.496,8.593
318.634,541.507,8.595
318.833,541.507,8.596
319.033,541.517,8.597
319.233,541.52,8.599
319.433,541.52,8.6
319.633,541.524,8.602
319.833,541.524,8.603
320.033,541.531,8.605
320.233,541.531,8.606
320.433,541.531,8.608
320.633,541.541,8.609
320.834,541.541,8.611
321.033,541.544,8.612
321.233,541.544,8.613
321.434,541.551,8.615
321.633,541.551,8.616
321.833,541.551,8.618
322.033,541.565,8.619
322.233,541.565,8.621
322.433,541.575,8.622
322.633,541.575,8.624
322.834,541.575,8.625
323.033,541.582,8.627
323.234,541.582,8.628
323.433,541.592,8.63
323.633,541.592,8.631
323.834,541.599,8.633
324.033,541.599,8.634
324.233,541.599,8.635
324.434,541.605,8.637
324.634,541.605,8.638
324.833,541.605,8.64
325.033,541.605,8.641
325.233,541.616,8.643
325.434,541.622,8.644
325.633,541.622,8.646
325.833,541.622,8.647
326.033,541.622,8.649
326.233,541.619,8.65
326.433,541.636,8.652
326.634,541.636,8.653
326.833,541.639,8.654
327.033,541.639,8.656
327.234,541.639,8.657
327.433,541.639,8.659
327.633,541.639,8.66
327.833,541.646,8.662
328.033,541.646,8.663
328.234,541.653,8.665
328.434,541.653,8.666
328.634,541.653,8.668
328.833,541.663,8.669
329.033,541.663,8.67
329.233,541.66,8.672
329.434,541.66,8.673
329.633,541.673,8.675
329.833,541.677,8.676
330.033,541.677,8.678
330.233,541.673,8.679
330.434,541.673,8.681
330.633,541.677,8.682
330.833,541.68,8.684
331.033,541.68,8.685
331.233,541.684,8.686
331.434,541.684,8.688
331.633,541.687,8.689
331.833,541.69,8.691
332.033,541.69,8.692
332.233,541.69,8.694
332.433,541.69,8.695
332.633,541.69,8.697
332.834,541.697,8.698
333.033,541.697,8.7
333.233,541.704,8.701
333.433,541.704,8.702
333.633,541.704,8.704
333.833,541.711,8.705
334.034,541.711,8.707
334.233,541.711,8.708
334.433,541.711,8.71
334.633,541.714,8.711
334.833,541.714,8.713
335.033,541.714,8.714
335.233,541.711,8.715
335.433,541.711,8.717
335.633,541.718,8.718
335.833,541.718,8.72
336.033,541.718,8.721
336.233,541.721,8.723
336.434,541.721,8.724
336.633,541.721,8.726
336.833,541.721,8.727
337.033,541.728,8.729
337.234,541.731,8.73
337.433,541.731,8.731
337.633,541.728,8.733
337.833,541.728,8.734
338.033,541.724,8.736
338.233,541.724,8.737
338.433,541.724,8.739
338.633,541.738,8.74
338.833,541.738,8.742
339.033,541.735,8.743
339.233,541.735,8.744
339.433,541.735,8.746
339.633,541.741,8.747
339.833,541.741,8.749
340.034,541.745,8.75
340.234,541.738,8.752
340.433,541.738,8.753
340.634,541.735,8.755
340.833,541.735,8.756
341.033,541.738,8.758
341.233,541.741,8.759
341.433,541.741,8.76
341.633,541.741,8.762
341.833,541.741,8.763
342.034,541.741,8.765
342.233,541.738,8.766
342.433,541.738,8.768
342.634,541.741,8.769
342.834,541.741,8.771
343.033,541.738,8.772
343.233,541.741,8.774
343.433,541.741,8.775
343.633,541.745,8.776
343.833,541.745,8.778
344.033,541.745,8.779
344.234,541.745,8.781
344.434,541.745,8.782
344.633,541.741,8.784
344.833,541.741,8.785
345.033,541.745,8.787
345.233,541.745,8.788
345.433,541.745,8.789
345.633,541.741,8.791
345.833,541.741,8.792
346.033,541.748,8.794
346.233,541.748,8.795
346.433,541.748,8.797
346.634,541.745,8.798
346.833,541.745,8.8
347.034,541.745,8.801
347.233,541.745,8.802
347.433,541.748,8.804
347.633,541.741,8.805
347.833,541.741,8.807
348.033,541.738,8.808
348.234,541.738,8.81
348.433,541.741,8.811
348.633,541.741,8.813
348.833,541.741,8.814
349.033,541.741,8.816
349.233,541.741,8.817
349.433,541.741,8.818
349.633,541.745,8.82
349.834,541.745,8.821
350.033,541.741,8.823
350.233,541.741,8.824
350.433,541.738,8.826
350.633,541.738,8.827
350.833,541.735,8.828
351.034,541.738,8.83
351.233,541.738,8.831
351.434,541.738,8.833
351.634,541.738,8.834
351.833,541.731,8.836
352.033,541.728,8.837
352.234,541.728,8.839
352.433,541.731,8.84
352.634,541.731,8.842
352.833,541.731,8.843
353.033,541.731,8.844
353.233,541.731,8.846
353.433,541.724,8.847
353.633,541.724,8.849
353.834,541.724,8.85
354.033,541.724,8.852
354.233,541.724,8.853
354.433,541.724,8.854
354.633,541.724,8.856
354.833,541.724,8.857
355.034,541.728,8.859
355.233,541.728,8.86
355.433,541.718,8.862
355.634,541.718,8.863
355.833,541.718,8.865
356.033,541.711,8.866
356.233,541.711,8.868
356.433,541.711,8.869
356.633,541.711,8.87
356.833,541.707,8.872
357.033,541.704,8.873
357.233,541.704,8.875
357.433,541.707,8.876
357.634,541.707,8.878
357.834,541.707,8.879
358.033,541.711,8.881
358.233,541.711,8.882
358.433,541.714,8.884
358.633,541.714,8.885
358.833,541.704,8.886
359.033,541.704,8.888
359.233,541.704,8.889
359.433,541.701,8.891
359.633,541.701,8.892
359.833,541.701,8.894
360.033,541.701,8.895
360.233,541.701,8.896
360.433,541.701,8.898
360.633,541.701,8.899
360.833,541.701,8.901
361.033,541.701,8.902
361.233,541.694,8.904
361.433,541.69,8.905
361.633,541.69,8.907
361.833,541.697,8.908
362.033,541.697,8.909
362.233,541.694,8.911
362.433,541.694,8.912
362.633,541.694,8.914
362.833,541.694,8.915
363.033,541.694,8.917
363.234,541.687,8.918
363.433,541.687,8.92
363.633,541.687,8.921
363.833,541.687,8.922
364.033,541.687,8.924
364.233,541.684,8.925
364.433,541.684,8.927
364.634,541.684,8.928
364.833,541.684,8.93
365.033,541.684,8.931
365.233,541.68,8.933
365.433,541.68,8.934
365.633,541.673,8.935
365.833,541.673,8.937
366.033,541.673,8.938
366.233,541.677,8.94
366.433,541.677,8.941
366.633,541.67,8.943
366.833,541.673,8.944
367.033,541.673,8.946
367.234,541.673,8.947
367.433,541.673,8.948
367.633,541.673,8.95
367.833,541.663,8.951
368.033,541.663,8.953
368.233,541.667,8.954
368.434,541.667,8.956
368.633,541.667,8.957
368.833,541.66,8.958
369.034,541.66,8.96
369.234,541.66,8.961
369.433,541.66,8.963
369.633,541.66,8.964
369.833,541.66,8.966
370.034,541.66,8.967
370.233,541.656,8.969
370.433,541.656,8.97
370.633,541.656,8.971
370.834,541.653,8.973
371.033,541.653,8.974
371.233,541.653,8.976
371.433,541.653,8.977
371.633,541.646,8.979
371.833,541.65,8.98
372.033,541.65,8.981
372.234,541.65,8.983
372.433,541.65,8.984
372.634,541.65,8.986
372.833,541.65,8.987
373.034,541.65,8.989
373.233,541.646,8.99
373.433,541.646,8.992
373.633,541.646,8.993
373.833,541.639,8.995
374.033,541.639,8.996
374.233,541.643,8.997
374.433,541.643,8.999
374.633,541.643,9
374.833,541.639,9.002
375.033,541.639,9.003
375.234,541.636,9.005
375.433,541.636,9.006
375.633,541.636,9.007
375.833,541.636,9.009
376.034,541.636,9.01
376.233,541.633,9.012
376.433,541.633,9.013
376.633,541.633,9.015
376.833,541.633,9.016
377.033,541.633,9.018
377.233,541.633,9.019
377.433,541.633,9.02
377.633,541.626,9.022
377.834,541.622,9.023
378.033,541.622,9.025
378.233,541.622,9.026
378.433,541.622,9.028
378.633,541.622,9.029
378.833,541.619,9.031
379.033,541.619,9.032
379.233,541.619,9.033
379.433,541.619,9.035
379.634,541.616,9.036
379.834,541.619,9.038
380.033,541.619,9.039
380.233,541.612,9.041
380.433,541.612,9.042
380.633,541.612,9.043
380.833,541.605,9.045
381.034,541.605,9.046
381.233,541.605,9.048
381.433,541.605,9.049
381.633,541.605,9.051
381.833,541.605,9.052
382.033,541.605,9.054
382.234,541.599,9.055
382.433,541.599,9.056
382.633,541.599,9.058
382.833,541.595,9.059
383.034,541.595,9.061
383.233,541.595,9.062
383.433,541.595,9.064
383.633,541.588,9.065
383.834,541.585,9.067
384.034,541.585,9.068
384.233,541.588,9.069
384.433,541.588,9.071
384.633,541.588,9.072
384.834,541.585,9.074
385.033,541.585,9.075
385.233,541.582,9.077
385.433,541.582,9.078
385.633,541.582,9.079
385.833,541.571,9.081
386.033,541.571,9.082
386.233,541.571,9.084
386.433,541.571,9.085
386.633,541.568,9.087
386.833,541.558,9.088
387.033,541.558,9.09
387.233,541.565,9.091
387.433,541.565,9.092
387.633,541.554,9.094
387.833,541.554,9.095
388.033,541.554,9.097
388.233,541.554,9.098
388.433,541.554,9.1
388.633,541.554,9.101
388.833,541.548,9.102
389.033,541.548,9.104
389.234,541.544,9.105
389.434,541.544,9.107
389.633,541.537,9.108
389.834,541.544,9.11
390.034,541.544,9.111
390.233,541.527,9.113
390.433,541.527,9.114
390.633,541.534,9.115
390.833,541.527,9.117
391.033,541.527,9.118
391.233,541.524,9.12
391.433,541.524,9.121
391.633,541.524,9.123
391.834,541.524,9.124
392.034,541.524,9.126
392.233,541.517,9.127
392.433,541.517,9.128
392.633,541.517,9.13
392.833,541.517,9.131
393.033,541.507,9.133
393.234,541.503,9.134
393.434,541.503,9.136
393.633,541.5,9.137
393.833,541.5,9.138
394.033,541.493,9.14
394.233,541.493,9.141
394.433,541.49,9.143
394.633,541.486,9.144
394.833,541.486,9.146
395.034,541.483,9.147
395.233,541.483,9.149
395.433,541.483,9.15
395.633,541.479,9.151
395.833,541.479,9.153
396.034,541.476,9.154
396.233,541.476,9.156
396.434,541.473,9.157
396.633,541.466,9.159
396.833,541.466,9.16
397.033,541.462,9.161
397.233,541.462,9.163
397.433,541.466,9.164
397.633,541.466,9.166
397.834,541.466,9.167
398.033,541.452,9.169
398.234,541.452,9.17
398.433,541.452,9.172
398.633,541.449,9.173
398.833,541.449,9.174
399.033,541.445,9.176
399.233,541.445,9.177
399.433,541.442,9.179
399.633,541.442,9.18
399.833,541.442,9.182
400.033,541.439,9.183
400.233,541.439,9.185
